[2026-06-21T08:23:27.229607] $MAD poller starting...
[2026-06-21T22:11:58.444918+00:00] Price: $0.002110 | Vol24h: $19919.77 | MCap: $1035713
[2026-06-21T22:16:58.834129+00:00] Price: $0.002110 | Vol24h: $19919.77 | MCap: $1035713
[2026-06-21T22:21:59.380245+00:00] Price: $0.002110 | Vol24h: $19919.58 | MCap: $1035713
[2026-06-21T22:27:00.043412+00:00] Price: $0.002110 | Vol24h: $19919.56 | MCap: $1035713
[2026-06-21T22:32:00.496940+00:00] Price: $0.002075 | Vol24h: $19918.66 | MCap: $1018871
[2026-06-21T22:37:01.184557+00:00] Price: $0.002075 | Vol24h: $19919.33 | MCap: $1018561
[2026-06-21T22:42:01.712999+00:00] Price: $0.002099 | Vol24h: $19875.81 | MCap: $1030395
[2026-06-21T22:47:02.218763+00:00] Price: $0.002079 | Vol24h: $19875.68 | MCap: $1020665
[2026-06-21T22:52:02.944347+00:00] Price: $0.002107 | Vol24h: $19887.29 | MCap: $1034284
[2026-06-21T22:57:03.453678+00:00] Price: $0.002086 | Vol24h: $19898.79 | MCap: $1024002
[2026-06-21T23:02:04.339595+00:00] Price: $0.002086 | Vol24h: $19898.5 | MCap: $1024002
[2026-06-21T23:07:04.810226+00:00] Price: $0.002086 | Vol24h: $19895.73 | MCap: $1024002
[2026-06-21T23:12:05.211556+00:00] Price: $0.002086 | Vol24h: $19895.73 | MCap: $1024002
[2026-06-21T23:17:06.249816+00:00] Price: $0.002101 | Vol24h: $19895.78 | MCap: $1031237
[2026-06-21T23:22:06.805604+00:00] Price: $0.002101 | Vol24h: $19894.32 | MCap: $1031237
[2026-06-21T23:27:08.218958+00:00] Price: $0.002084 | Vol24h: $18784.18 | MCap: $1022895
[2026-06-21T23:32:08.780978+00:00] Price: $0.002102 | Vol24h: $18108.35 | MCap: $1031935
[2026-06-21T23:37:09.897517+00:00] Price: $0.002102 | Vol24h: $18108.35 | MCap: $1031935
[2026-06-21T23:42:11.077023+00:00] Price: $0.002102 | Vol24h: $16668.79 | MCap: $1031935
[2026-06-21T23:47:11.597042+00:00] Price: $0.002102 | Vol24h: $16668.33 | MCap: $1031935
[2026-06-21T23:52:13.142292+00:00] Price: $0.002102 | Vol24h: $16625.31 | MCap: $1031935
[2026-06-21T23:57:13.624838+00:00] Price: $0.002102 | Vol24h: $16625.21 | MCap: $1031935
[2026-06-22T00:02:14.120533+00:00] Price: $0.002102 | Vol24h: $16487.39 | MCap: $1031935
[2026-06-22T00:07:15.224228+00:00] Price: $0.002102 | Vol24h: $16487.39 | MCap: $1031935
[2026-06-22T00:12:15.745579+00:00] Price: $0.002102 | Vol24h: $16487.39 | MCap: $1031935
[2026-06-22T00:17:16.293233+00:00] Price: $0.002102 | Vol24h: $16487.39 | MCap: $1031935
[2026-06-22T00:22:17.509172+00:00] Price: $0.002102 | Vol24h: $16487.39 | MCap: $1031935
[2026-06-22T00:27:18.018143+00:00] Price: $0.002102 | Vol24h: $16487.39 | MCap: $1031935
[2026-06-22T00:32:18.487723+00:00] Price: $0.002102 | Vol24h: $16487.39 | MCap: $1031935
[2026-06-22T00:37:19.641459+00:00] Price: $0.002102 | Vol24h: $16487.29 | MCap: $1031935
[2026-06-22T00:42:20.296475+00:00] Price: $0.002102 | Vol24h: $16487.29 | MCap: $1031935
[2026-06-22T00:47:20.754569+00:00] Price: $0.002102 | Vol24h: $16477.46 | MCap: $1031935
[2026-06-22T00:52:21.928272+00:00] Price: $0.002102 | Vol24h: $16477.46 | MCap: $1031935
[2026-06-22T00:57:22.445050+00:00] Price: $0.002102 | Vol24h: $16477.46 | MCap: $1031935
[2026-06-22T01:02:22.977968+00:00] Price: $0.002102 | Vol24h: $16477.46 | MCap: $1031935
[2026-06-22T01:07:23.446076+00:00] Price: $0.002102 | Vol24h: $16477.46 | MCap: $1031935
[2026-06-22T01:12:23.946721+00:00] Price: $0.002112 | Vol24h: $16517.74 | MCap: $1036792
[2026-06-22T01:17:25.400344+00:00] Price: $0.002112 | Vol24h: $16517.74 | MCap: $1036792
[2026-06-22T01:22:26.054473+00:00] Price: $0.002112 | Vol24h: $16517.74 | MCap: $1036792
[2026-06-22T01:27:27.193086+00:00] Price: $0.002112 | Vol24h: $16517.74 | MCap: $1036792
[2026-06-22T01:32:27.802406+00:00] Price: $0.002112 | Vol24h: $16517.74 | MCap: $1036792
[2026-06-22T01:37:28.389837+00:00] Price: $0.002112 | Vol24h: $16517.74 | MCap: $1036792
[2026-06-22T01:42:28.881079+00:00] Price: $0.002112 | Vol24h: $16517.74 | MCap: $1036792
[2026-06-22T01:47:29.410966+00:00] Price: $0.002112 | Vol24h: $16517.74 | MCap: $1036792
[2026-06-22T01:52:30.056127+00:00] Price: $0.002145 | Vol24h: $16574.13 | MCap: $1053303
[2026-06-22T01:57:30.552433+00:00] Price: $0.002145 | Vol24h: $16574.13 | MCap: $1053303
[2026-06-22T02:02:31.070032+00:00] Price: $0.002145 | Vol24h: $16472.58 | MCap: $1053303
[2026-06-22T02:07:31.664811+00:00] Price: $0.002145 | Vol24h: $15741.07 | MCap: $1053303
[2026-06-22T02:12:32.248488+00:00] Price: $0.002139 | Vol24h: $13911.53 | MCap: $1049983
[2026-06-22T02:17:32.743594+00:00] Price: $0.002139 | Vol24h: $13605.66 | MCap: $1049983
[2026-06-22T02:22:33.366948+00:00] Price: $0.002139 | Vol24h: $13584.16 | MCap: $1049983
[2026-06-22T02:27:34.105729+00:00] Price: $0.002139 | Vol24h: $12966.02 | MCap: $1049983
[2026-06-22T02:32:35.398485+00:00] Price: $0.002139 | Vol24h: $12061.85 | MCap: $1049983
[2026-06-22T02:37:35.972009+00:00] Price: $0.002139 | Vol24h: $11227.54 | MCap: $1049983
[2026-06-22T02:42:36.648204+00:00] Price: $0.002142 | Vol24h: $10599.46 | MCap: $1051754
[2026-06-22T02:47:37.133353+00:00] Price: $0.002142 | Vol24h: $10550.18 | MCap: $1051754
[2026-06-22T02:52:38.063921+00:00] Price: $0.002142 | Vol24h: $10511.65 | MCap: $1051754
[2026-06-22T02:57:38.625255+00:00] Price: $0.002107 | Vol24h: $10464.36 | MCap: $1034165
[2026-06-22T03:02:54.270271+00:00] Price: $0.002131 | Vol24h: $10331.64 | MCap: $1046117
[2026-06-22T03:07:55.901483+00:00] Price: $0.002131 | Vol24h: $7527.24 | MCap: $1046117
[2026-06-22T03:12:56.431060+00:00] Price: $0.002131 | Vol24h: $7406.27 | MCap: $1046117
[2026-06-22T03:17:57.042731+00:00] Price: $0.002131 | Vol24h: $7368.98 | MCap: $1046117
[2026-06-22T03:22:58.569400+00:00] Price: $0.002129 | Vol24h: $7360.6 | MCap: $1045044
[2026-06-22T03:27:59.288036+00:00] Price: $0.002004 | Vol24h: $8733.24 | MCap: $983886
[2026-06-22T03:33:00.464835+00:00] Price: $0.002024 | Vol24h: $8733.34 | MCap: $993763
[2026-06-22T03:38:01.047458+00:00] Price: $0.002027 | Vol24h: $8733.44 | MCap: $995112
[2026-06-22T03:43:01.564865+00:00] Price: $0.002025 | Vol24h: $8523.2 | MCap: $994323
[2026-06-22T03:48:01.977151+00:00] Price: $0.002025 | Vol24h: $8512.67 | MCap: $994323
[2026-06-22T03:53:03.188988+00:00] Price: $0.002017 | Vol24h: $8512.77 | MCap: $990442
[2026-06-22T03:58:03.670748+00:00] Price: $0.002017 | Vol24h: $8512.77 | MCap: $990442
[2026-06-22T04:03:04.187516+00:00] Price: $0.002017 | Vol24h: $8512.77 | MCap: $990442
[2026-06-22T04:08:05.370903+00:00] Price: $0.002017 | Vol24h: $8512.77 | MCap: $990442
[2026-06-22T04:13:06.057315+00:00] Price: $0.002017 | Vol24h: $8476.77 | MCap: $990442
[2026-06-22T04:18:06.614687+00:00] Price: $0.002017 | Vol24h: $8462.14 | MCap: $990311
[2026-06-22T04:23:07.404552+00:00] Price: $0.002017 | Vol24h: $8462.14 | MCap: $990311
[2026-06-22T04:28:08.509717+00:00] Price: $0.002017 | Vol24h: $8452.81 | MCap: $990311
[2026-06-22T04:33:09.075377+00:00] Price: $0.002017 | Vol24h: $8450.85 | MCap: $990311
[2026-06-22T04:38:10.629732+00:00] Price: $0.002017 | Vol24h: $8450.62 | MCap: $990311
[2026-06-22T04:43:11.232027+00:00] Price: $0.002017 | Vol24h: $8450.62 | MCap: $990311
[2026-06-22T04:48:11.756893+00:00] Price: $0.002017 | Vol24h: $8450.62 | MCap: $990311
[2026-06-22T04:53:13.038560+00:00] Price: $0.002017 | Vol24h: $8450.42 | MCap: $990311
[2026-06-22T04:58:13.622833+00:00] Price: $0.002017 | Vol24h: $8345.8 | MCap: $990311
[2026-06-22T05:03:14.247096+00:00] Price: $0.002017 | Vol24h: $8345.8 | MCap: $990311
[2026-06-22T05:08:15.162587+00:00] Price: $0.002017 | Vol24h: $8345.7 | MCap: $990311
[2026-06-22T05:13:16.142536+00:00] Price: $0.002017 | Vol24h: $8345.7 | MCap: $990311
[2026-06-22T05:18:16.744909+00:00] Price: $0.002017 | Vol24h: $8335.3 | MCap: $990311
[2026-06-22T05:23:17.971849+00:00] Price: $0.002017 | Vol24h: $8324.92 | MCap: $990311
[2026-06-22T05:28:18.515565+00:00] Price: $0.002017 | Vol24h: $8324.92 | MCap: $990311
[2026-06-22T05:33:19.141912+00:00] Price: $0.002017 | Vol24h: $8324.92 | MCap: $990311
[2026-06-22T05:38:20.426937+00:00] Price: $0.002031 | Vol24h: $8325.17 | MCap: $997045
[2026-06-22T05:43:20.707704+00:00] Price: $0.002031 | Vol24h: $8325.51 | MCap: $997324
[2026-06-22T05:48:21.195868+00:00] Price: $0.002029 | Vol24h: $8316.68 | MCap: $996135
[2026-06-22T05:53:21.591741+00:00] Price: $0.002028 | Vol24h: $8316.95 | MCap: $995474
[2026-06-22T05:58:22.318067+00:00] Price: $0.002012 | Vol24h: $8530.79 | MCap: $988016
[2026-06-22T06:03:22.753808+00:00] Price: $0.001954 | Vol24h: $9190.65 | MCap: $959440
[2026-06-22T06:08:23.225334+00:00] Price: $0.001964 | Vol24h: $9190.77 | MCap: $964001
[2026-06-22T06:13:23.748827+00:00] Price: $0.001964 | Vol24h: $9190.77 | MCap: $964001
[2026-06-22T06:18:24.363572+00:00] Price: $0.001968 | Vol24h: $9190.94 | MCap: $966354
[2026-06-22T06:23:24.737163+00:00] Price: $0.001965 | Vol24h: $9191.37 | MCap: $964929
[2026-06-22T06:28:25.183276+00:00] Price: $0.001965 | Vol24h: $9191.37 | MCap: $964929
[2026-06-22T06:33:25.629842+00:00] Price: $0.001963 | Vol24h: $9191.47 | MCap: $963896
[2026-06-22T06:38:26.073656+00:00] Price: $0.001910 | Vol24h: $9824.89 | MCap: $937702
[2026-06-22T06:43:26.548074+00:00] Price: $0.001914 | Vol24h: $9800.7 | MCap: $939496
[2026-06-22T06:48:27.458618+00:00] Price: $0.001914 | Vol24h: $9800.7 | MCap: $939496
[2026-06-22T06:53:28.092215+00:00] Price: $0.001914 | Vol24h: $9790.17 | MCap: $939496
[2026-06-22T06:58:28.505545+00:00] Price: $0.001914 | Vol24h: $9788.1 | MCap: $939496
[2026-06-22T07:03:28.902176+00:00] Price: $0.001912 | Vol24h: $9788.96 | MCap: $938897
[2026-06-22T07:08:29.050558+00:00] Price: $0.001912 | Vol24h: $9788.96 | MCap: $938897
[2026-06-22T07:13:29.450412+00:00] Price: $0.001912 | Vol24h: $9788.71 | MCap: $938897
[2026-06-22T07:18:29.845154+00:00] Price: $0.001912 | Vol24h: $9788.71 | MCap: $938897
[2026-06-22T07:23:30.478752+00:00] Price: $0.001912 | Vol24h: $9788.71 | MCap: $938897
[2026-06-22T07:28:30.867737+00:00] Price: $0.001912 | Vol24h: $9788.71 | MCap: $938897
[2026-06-22T07:33:31.243373+00:00] Price: $0.001912 | Vol24h: $9786.64 | MCap: $938897
[2026-06-22T07:38:31.579170+00:00] Price: $0.001912 | Vol24h: $9786.64 | MCap: $938897
[2026-06-22T07:43:32.279157+00:00] Price: $0.001912 | Vol24h: $9786.64 | MCap: $938897
[2026-06-22T07:48:32.759370+00:00] Price: $0.001912 | Vol24h: $9786.64 | MCap: $938897
[2026-06-22T07:53:33.198541+00:00] Price: $0.001912 | Vol24h: $9784.98 | MCap: $938897
[2026-06-22T07:58:33.612514+00:00] Price: $0.001912 | Vol24h: $9784.98 | MCap: $938897
[2026-06-22T08:03:34.035064+00:00] Price: $0.001912 | Vol24h: $9784.98 | MCap: $938897
[2026-06-22T08:08:34.424909+00:00] Price: $0.001912 | Vol24h: $9784.98 | MCap: $938897
[2026-06-22T08:13:34.904805+00:00] Price: $0.001912 | Vol24h: $9783 | MCap: $938897
[2026-06-22T08:18:35.318952+00:00] Price: $0.001912 | Vol24h: $9783 | MCap: $938897
[2026-06-22T08:23:36.049258+00:00] Price: $0.001923 | Vol24h: $9783.1 | MCap: $943871
[2026-06-22T08:28:36.454533+00:00] Price: $0.001923 | Vol24h: $9769.97 | MCap: $943871
[2026-06-22T08:33:37.052667+00:00] Price: $0.001923 | Vol24h: $9769.97 | MCap: $943871
[2026-06-22T08:38:37.436903+00:00] Price: $0.001923 | Vol24h: $9769.97 | MCap: $943871
[2026-06-22T08:43:38.074855+00:00] Price: $0.001923 | Vol24h: $9769.97 | MCap: $943871
[2026-06-22T08:48:38.510852+00:00] Price: $0.001923 | Vol24h: $9769.87 | MCap: $943871
[2026-06-22T08:53:38.885773+00:00] Price: $0.001923 | Vol24h: $9769.87 | MCap: $943871
[2026-06-22T08:58:39.706541+00:00] Price: $0.001923 | Vol24h: $9769.87 | MCap: $943871
[2026-06-22T09:03:40.158927+00:00] Price: $0.001918 | Vol24h: $9806.76 | MCap: $941595
[2026-06-22T09:08:40.621729+00:00] Price: $0.001918 | Vol24h: $9796.41 | MCap: $941595
[2026-06-22T09:13:41.067396+00:00] Price: $0.001918 | Vol24h: $9786.25 | MCap: $941595
[2026-06-22T09:18:41.520231+00:00] Price: $0.001918 | Vol24h: $9786.25 | MCap: $941595
[2026-06-22T09:23:41.921403+00:00] Price: $0.001918 | Vol24h: $9786.25 | MCap: $941595
[2026-06-22T09:28:42.447985+00:00] Price: $0.001918 | Vol24h: $9786.25 | MCap: $941595
[2026-06-22T09:33:42.983435+00:00] Price: $0.001915 | Vol24h: $9787.2 | MCap: $940225
[2026-06-22T09:38:43.390516+00:00] Price: $0.001923 | Vol24h: $9979.53 | MCap: $944029
[2026-06-22T09:43:44.021440+00:00] Price: $0.001923 | Vol24h: $9978.21 | MCap: $944029
[2026-06-22T09:48:44.461040+00:00] Price: $0.001929 | Vol24h: $9987.25 | MCap: $947242
[2026-06-22T09:53:45.244313+00:00] Price: $0.001929 | Vol24h: $9987.25 | MCap: $947242
[2026-06-22T09:58:45.675224+00:00] Price: $0.001929 | Vol24h: $9986.21 | MCap: $947242
[2026-06-22T10:03:46.168492+00:00] Price: $0.001929 | Vol24h: $9986.21 | MCap: $947242
[2026-06-22T10:08:46.876939+00:00] Price: $0.001913 | Vol24h: $9992.11 | MCap: $939153
[2026-06-22T10:13:47.290916+00:00] Price: $0.001913 | Vol24h: $9992.11 | MCap: $939153
[2026-06-22T10:18:47.714332+00:00] Price: $0.001913 | Vol24h: $9992.11 | MCap: $939153
[2026-06-22T10:23:48.157020+00:00] Price: $0.001933 | Vol24h: $10028.73 | MCap: $948841
[2026-06-22T10:28:48.899339+00:00] Price: $0.001933 | Vol24h: $10028.63 | MCap: $948841
[2026-06-22T10:33:49.317801+00:00] Price: $0.001933 | Vol24h: $10028.63 | MCap: $948841
[2026-06-22T10:38:49.843759+00:00] Price: $0.001933 | Vol24h: $10028.63 | MCap: $948841
[2026-06-22T10:43:50.220327+00:00] Price: $0.001933 | Vol24h: $9923.73 | MCap: $948841
[2026-06-22T10:48:50.985119+00:00] Price: $0.001933 | Vol24h: $9923.73 | MCap: $948841
[2026-06-22T10:53:51.399658+00:00] Price: $0.001933 | Vol24h: $8503.72 | MCap: $948841
[2026-06-22T10:58:52.411002+00:00] Price: $0.001933 | Vol24h: $8405.08 | MCap: $948841
[2026-06-22T11:03:52.855436+00:00] Price: $0.001933 | Vol24h: $8405.08 | MCap: $948841
[2026-06-22T11:08:53.230924+00:00] Price: $0.001933 | Vol24h: $8389.1 | MCap: $948841
[2026-06-22T11:13:53.933783+00:00] Price: $0.001933 | Vol24h: $8389.1 | MCap: $948841
[2026-06-22T11:18:54.317585+00:00] Price: $0.001933 | Vol24h: $8389.1 | MCap: $948841
[2026-06-22T11:23:55.189023+00:00] Price: $0.001933 | Vol24h: $8373.03 | MCap: $948841
[2026-06-22T11:28:55.561563+00:00] Price: $0.001939 | Vol24h: $8393.55 | MCap: $952043
[2026-06-22T11:33:56.107699+00:00] Price: $0.001939 | Vol24h: $8393.55 | MCap: $952043
[2026-06-22T11:38:56.572308+00:00] Price: $0.001939 | Vol24h: $8393.55 | MCap: $952043
[2026-06-22T11:43:56.997260+00:00] Price: $0.001939 | Vol24h: $8393.55 | MCap: $952043
[2026-06-22T11:48:57.348936+00:00] Price: $0.001944 | Vol24h: $8403.27 | MCap: $954253
[2026-06-22T11:53:57.658049+00:00] Price: $0.001944 | Vol24h: $8403.27 | MCap: $954253
[2026-06-22T11:58:58.215108+00:00] Price: $0.001944 | Vol24h: $8403.27 | MCap: $954253
[2026-06-22T12:03:58.618208+00:00] Price: $0.001944 | Vol24h: $8392.95 | MCap: $954253
[2026-06-22T12:08:59.436593+00:00] Price: $0.001944 | Vol24h: $8391.76 | MCap: $954253
[2026-06-22T12:14:00.194137+00:00] Price: $0.001944 | Vol24h: $8391.76 | MCap: $954253
[2026-06-22T12:19:00.633260+00:00] Price: $0.001944 | Vol24h: $8391.76 | MCap: $954253
[2026-06-22T12:24:01.075405+00:00] Price: $0.001944 | Vol24h: $8391.76 | MCap: $954253
[2026-06-22T12:29:01.539129+00:00] Price: $0.001944 | Vol24h: $8381.84 | MCap: $954253
[2026-06-22T12:34:02.146952+00:00] Price: $0.001947 | Vol24h: $8379.31 | MCap: $955930
[2026-06-22T12:39:02.463949+00:00] Price: $0.001948 | Vol24h: $7661.99 | MCap: $956448
[2026-06-22T12:44:03.279557+00:00] Price: $0.001948 | Vol24h: $7661.99 | MCap: $956448
[2026-06-22T12:49:03.682789+00:00] Price: $0.001948 | Vol24h: $7656.81 | MCap: $956448
[2026-06-22T12:54:04.390306+00:00] Price: $0.001948 | Vol24h: $7655.65 | MCap: $956448
[2026-06-22T12:59:04.816273+00:00] Price: $0.001948 | Vol24h: $7655.65 | MCap: $956448
[2026-06-22T13:04:05.552459+00:00] Price: $0.001948 | Vol24h: $7655.35 | MCap: $956448
[2026-06-22T13:09:06.044386+00:00] Price: $0.001925 | Vol24h: $7657.45 | MCap: $945292
[2026-06-22T13:14:06.899119+00:00] Price: $0.001951 | Vol24h: $7667.17 | MCap: $957800
[2026-06-22T13:19:07.300539+00:00] Price: $0.001949 | Vol24h: $7667.27 | MCap: $957032
[2026-06-22T13:24:08.120743+00:00] Price: $0.001949 | Vol24h: $7667.27 | MCap: $957032
[2026-06-22T13:29:08.580104+00:00] Price: $0.001949 | Vol24h: $7007.26 | MCap: $957032
[2026-06-22T13:34:09.037732+00:00] Price: $0.001949 | Vol24h: $6997.52 | MCap: $957032
[2026-06-22T13:39:09.461331+00:00] Price: $0.001949 | Vol24h: $6993.04 | MCap: $957032
[2026-06-22T13:44:09.881316+00:00] Price: $0.001949 | Vol24h: $6990.55 | MCap: $957032
[2026-06-22T13:49:10.372126+00:00] Price: $0.001949 | Vol24h: $6990.45 | MCap: $957032
[2026-06-22T13:54:10.805241+00:00] Price: $0.001949 | Vol24h: $6990.45 | MCap: $957032
[2026-06-22T13:59:11.456754+00:00] Price: $0.001940 | Vol24h: $6998.85 | MCap: $952254
[2026-06-22T14:04:11.905147+00:00] Price: $0.001933 | Vol24h: $7008.51 | MCap: $948884
[2026-06-22T14:09:12.456952+00:00] Price: $0.001954 | Vol24h: $7008.61 | MCap: $959088
[2026-06-22T14:14:12.899460+00:00] Price: $0.001954 | Vol24h: $6988.91 | MCap: $959088
[2026-06-22T14:19:13.388244+00:00] Price: $0.001917 | Vol24h: $6988.85 | MCap: $941217
[2026-06-22T14:24:13.776225+00:00] Price: $0.001917 | Vol24h: $6988.85 | MCap: $941217
[2026-06-22T14:29:14.143808+00:00] Price: $0.001917 | Vol24h: $6988.39 | MCap: $941217
[2026-06-22T14:34:14.718927+00:00] Price: $0.001902 | Vol24h: $7037.89 | MCap: $933981
[2026-06-22T14:39:15.153123+00:00] Price: $0.001928 | Vol24h: $7037.99 | MCap: $946377
[2026-06-22T14:44:15.990525+00:00] Price: $0.001928 | Vol24h: $7037.99 | MCap: $946377
[2026-06-22T14:49:16.435356+00:00] Price: $0.001928 | Vol24h: $7037.99 | MCap: $946377
[2026-06-22T14:54:16.829242+00:00] Price: $0.001928 | Vol24h: $6889.34 | MCap: $946377
[2026-06-22T14:59:17.522435+00:00] Price: $0.001928 | Vol24h: $6889.34 | MCap: $946377
[2026-06-22T15:04:17.958419+00:00] Price: $0.001928 | Vol24h: $6889.34 | MCap: $946377
[2026-06-22T15:09:18.652822+00:00] Price: $0.001916 | Vol24h: $6899.05 | MCap: $940531
[2026-06-22T15:14:19.063754+00:00] Price: $0.001900 | Vol24h: $6852.47 | MCap: $932887
[2026-06-22T15:19:19.766968+00:00] Price: $0.001924 | Vol24h: $6869.2 | MCap: $944534
[2026-06-22T15:24:20.204350+00:00] Price: $0.001924 | Vol24h: $6856.44 | MCap: $944534
[2026-06-22T15:29:20.882184+00:00] Price: $0.001924 | Vol24h: $6856.44 | MCap: $944534
[2026-06-22T15:34:21.262970+00:00] Price: $0.001924 | Vol24h: $6856.44 | MCap: $944534
[2026-06-22T15:39:21.980300+00:00] Price: $0.001903 | Vol24h: $6779.96 | MCap: $934117
[2026-06-22T15:44:22.611202+00:00] Price: $0.001903 | Vol24h: $6779.96 | MCap: $934117
[2026-06-22T15:49:23.353604+00:00] Price: $0.001903 | Vol24h: $6773.27 | MCap: $934117
[2026-06-22T15:54:23.994324+00:00] Price: $0.001903 | Vol24h: $6769.51 | MCap: $934117
[2026-06-22T15:59:24.696749+00:00] Price: $0.001903 | Vol24h: $6769.51 | MCap: $934117
[2026-06-22T16:04:24.983465+00:00] Price: $0.001906 | Vol24h: $6779.05 | MCap: $935953
[2026-06-22T16:09:25.409502+00:00] Price: $0.001900 | Vol24h: $6795.69 | MCap: $932925
[2026-06-22T16:14:26.019810+00:00] Price: $0.001900 | Vol24h: $6802.91 | MCap: $932669
[2026-06-22T16:19:26.394371+00:00] Price: $0.001900 | Vol24h: $6802.91 | MCap: $932669
[2026-06-22T16:24:26.777943+00:00] Price: $0.001903 | Vol24h: $6802.02 | MCap: $934470
[2026-06-22T16:29:27.115392+00:00] Price: $0.001899 | Vol24h: $6809.51 | MCap: $932167
[2026-06-22T16:34:27.511500+00:00] Price: $0.001899 | Vol24h: $6809.51 | MCap: $932167
[2026-06-22T16:39:27.873815+00:00] Price: $0.001899 | Vol24h: $6809.51 | MCap: $932167
[2026-06-22T16:44:28.303492+00:00] Price: $0.001898 | Vol24h: $6809.86 | MCap: $931649
[2026-06-22T16:49:28.675862+00:00] Price: $0.001898 | Vol24h: $6809.86 | MCap: $931649
[2026-06-22T16:54:29.127750+00:00] Price: $0.001903 | Vol24h: $6815.46 | MCap: $934082
[2026-06-22T16:59:29.757150+00:00] Price: $0.001906 | Vol24h: $6831.43 | MCap: $935852
[2026-06-22T17:04:30.067238+00:00] Price: $0.001907 | Vol24h: $6834.23 | MCap: $936315
[2026-06-22T17:09:30.475818+00:00] Price: $0.002027 | Vol24h: $8477.7 | MCap: $995109
[2026-06-22T17:14:31.175555+00:00] Price: $0.002078 | Vol24h: $9466.7 | MCap: $1020048
[2026-06-22T17:19:31.695567+00:00] Price: $0.002106 | Vol24h: $9537.35 | MCap: $1033966
[2026-06-22T17:24:32.271832+00:00] Price: $0.002078 | Vol24h: $9571.43 | MCap: $1020147
[2026-06-22T17:29:32.906213+00:00] Price: $0.002106 | Vol24h: $9700.34 | MCap: $1033778
[2026-06-22T17:34:33.286876+00:00] Price: $0.002109 | Vol24h: $9775.63 | MCap: $1035542
[2026-06-22T17:39:33.637749+00:00] Price: $0.002143 | Vol24h: $10306.32 | MCap: $1052110
[2026-06-22T17:44:34.184622+00:00] Price: $0.002237 | Vol24h: $11344.05 | MCap: $1098132
[2026-06-22T17:49:34.837573+00:00] Price: $0.002229 | Vol24h: $11575.32 | MCap: $1094461
[2026-06-22T17:54:35.115789+00:00] Price: $0.002238 | Vol24h: $11612.3 | MCap: $1098799
[2026-06-22T17:59:35.408909+00:00] Price: $0.002293 | Vol24h: $11967.77 | MCap: $1125683
[2026-06-22T18:04:35.761970+00:00] Price: $0.002297 | Vol24h: $12205.49 | MCap: $1127745
[2026-06-22T18:09:36.120264+00:00] Price: $0.002304 | Vol24h: $12342.04 | MCap: $1131051
[2026-06-22T18:14:36.657609+00:00] Price: $0.002294 | Vol24h: $12539.38 | MCap: $1126397
[2026-06-22T18:19:36.994196+00:00] Price: $0.002293 | Vol24h: $12548.44 | MCap: $1125683
[2026-06-22T18:24:37.297864+00:00] Price: $0.002293 | Vol24h: $12545.63 | MCap: $1125683
[2026-06-22T18:29:37.880183+00:00] Price: $0.002294 | Vol24h: $12546.7 | MCap: $1126175
[2026-06-22T18:34:38.240149+00:00] Price: $0.002294 | Vol24h: $12582.76 | MCap: $1126117
[2026-06-22T18:39:38.566388+00:00] Price: $0.002270 | Vol24h: $12583.89 | MCap: $1114307
[2026-06-22T18:44:39.244812+00:00] Price: $0.002294 | Vol24h: $12594.77 | MCap: $1126018
[2026-06-22T18:49:39.603070+00:00] Price: $0.002194 | Vol24h: $13323.62 | MCap: $1076884
[2026-06-22T18:54:39.884737+00:00] Price: $0.002109 | Vol24h: $14538.67 | MCap: $1035502
[2026-06-22T18:59:40.215354+00:00] Price: $0.002241 | Vol24h: $17391.93 | MCap: $1100070
[2026-06-22T19:04:40.558319+00:00] Price: $0.002243 | Vol24h: $17364.44 | MCap: $1100981
[2026-06-22T19:09:40.827668+00:00] Price: $0.002243 | Vol24h: $17364.44 | MCap: $1100981
[2026-06-22T19:14:41.414418+00:00] Price: $0.002265 | Vol24h: $17364.87 | MCap: $1112135
[2026-06-22T19:19:41.880855+00:00] Price: $0.002267 | Vol24h: $17389.29 | MCap: $1112715
[2026-06-22T19:24:42.624188+00:00] Price: $0.002267 | Vol24h: $17389.35 | MCap: $1112727
[2026-06-22T19:29:43.032260+00:00] Price: $0.002267 | Vol24h: $17389.35 | MCap: $1112727
[2026-06-22T19:34:43.329250+00:00] Price: $0.002267 | Vol24h: $17389.35 | MCap: $1112727
[2026-06-22T19:39:43.818416+00:00] Price: $0.002241 | Vol24h: $17360.23 | MCap: $1100384
[2026-06-22T19:44:44.195048+00:00] Price: $0.002266 | Vol24h: $17358.36 | MCap: $1112469
[2026-06-22T19:49:44.533880+00:00] Price: $0.002266 | Vol24h: $17358.36 | MCap: $1112469
[2026-06-22T19:54:44.965562+00:00] Price: $0.002266 | Vol24h: $17358.36 | MCap: $1112469
[2026-06-22T19:59:45.582056+00:00] Price: $0.002266 | Vol24h: $17358.36 | MCap: $1112469
[2026-06-22T20:04:45.930237+00:00] Price: $0.002244 | Vol24h: $17366.49 | MCap: $1101800
[2026-06-22T20:09:46.275677+00:00] Price: $0.002244 | Vol24h: $17366.49 | MCap: $1101800
[2026-06-22T20:14:46.804349+00:00] Price: $0.002244 | Vol24h: $17366.49 | MCap: $1101800
[2026-06-22T20:19:47.420505+00:00] Price: $0.002244 | Vol24h: $17366.49 | MCap: $1101800
